,Unnamed: 0,index,tconst,primaryTitle,startYear,genres,directorNames,averageRating,numRatings,weightedRating,releaseDate,poster
6256,1256,1256,tt0276751,About a Boy,2002,"Comedy,Drama,Romance","Chris Weitz,Paul Weitz",7.1,195933,0.4927186026850772,2002-04-26,/optezspqJjHI9WyC8brY96zbcdt.jpg
6257,4006,4006,tt0238936,Devdas,2002,"Drama,Musical,Romance",,7.5,48780,0.1295794349881858,2002-07-11,/dUBFi7bnLRfm4WaTh4ZoF2tbBJj.jpg
6258,5220,5220,tt0283139,White Oleander,2002,Drama,Peter Kosminsky,7.1,35013,0.0880482432046291,2002-10-11,/pOdmhUaqvg4twAHqrhL5Onjgalb.jpg
6259,5236,5236,tt0283832,8 Women,2002,"Comedy,Crime,Musical",François Ozon,7.0,35315,0.0875568791205534,2002-02-06,/bJu4Gm7NQb2woPiIovrPD5jNWzf.jpg
6260,5616,5616,tt0303933,Drumline,2002,"Comedy,Drama,Music",Charles Stone III,6.0,36904,0.0784255755441411,2002-12-13,/zl7gdxYqKdFCioPT3DAkZR5DDUP.jpg
6261,4433,4433,tt0309377,Blood Work,2002,"Action,Crime,Drama",Clint Eastwood,6.4,49354,0.1118755937684961,2002-08-09,/A6wWJkIREagRWFNu3YotID3n9aW.jpg
6262,6773,6773,tt0280380,Trapped,2002,"Action,Crime,Drama",Luis Mandoki,6.1,26465,0.0571787630353157,2002-09-20,/4sujD0KP5O90TXAWrTjqDPBTnfQ.jpg
6263,6389,6389,tt0275022,Crossroads,2002,"Comedy,Drama,Romance",Tamra Davis,3.9,45827,0.0633022369607598,2002-02-15,/prdFY9Bc28frBhhWl7mPSr7JmFp.jpg
6264,649,649,tt0278504,Insomnia,2002,"Drama,Mystery,Thriller",Christopher Nolan,7.2,329282,0.839718091252739,2002-05-24,/riVXh3EimGO0y5dgQxEWPRy5Itg.jpg
6265,1064,1064,tt0268126,Adaptation.,2002,"Comedy,Drama",Spike Jonze,7.7,208578,0.5688427752096127,2002-12-06,/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg
6266,4019,4019,tt0281686,Bubba Ho-Tep,2002,"Comedy,Fantasy,Horror",Don Coscarelli,6.9,52843,0.1291426157530595,2002-06-09,/pKQBit5ZV7GEOTiMBSYC6xBn86K.jpg
6267,5558,5558,tt0241760,The New Guy,2002,Comedy,,5.8,38718,0.0795378654379143,2002-05-10,/aekXSzkn3zry6aummMl7AU4rSa8.jpg
6268,4699,4699,tt0165832,Interstate 60,2002,"Adventure,Comedy,Drama",Bob Gale,7.5,38724,0.1028666264961563,2002-04-13,/zZQt29qBWLoVVOo8HEFzFYRAgYQ.jpg
6269,691,691,tt0257044,Road to Perdition,2002,"Crime,Drama,Thriller",Sam Mendes,7.7,292880,0.7987547680167197,2002-07-12,/loSpBeirRfTPJ3cMIqpQArstGhh.jpg
6270,5341,5341,tt0280665,Femme Fatale,2002,"Crime,Drama,Mystery",Brian De Palma,6.2,38522,0.0845928270236772,2002-04-30,/i2OgxmZVbIsJxaLiYMjCSewsLty.jpg
6271,1604,1604,tt0295701,xXx,2002,"Action,Adventure,Drama",Rob Cohen,5.8,189994,0.3903021128676866,2002-08-09,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg
6272,928,928,tt0299658,Chicago,2002,"Comedy,Crime,Musical",Rob Marshall,7.2,249890,0.6372566791478032,2002-12-10,/3ED8cWCXY9zkx77Sd0N5qMbsdDP.jpg
6273,757,757,tt0183649,Phone Booth,2002,"Crime,Thriller",Joel Schumacher,7.1,294306,0.7401001417925225,2003-04-04,/r6lIwPKVDa6Q76qH2TbIBqPhXL3.jpg
6274,1222,1222,tt0307901,25th Hour,2002,Drama,Spike Lee,7.6,187563,0.5048865313424548,2002-12-19,/uW7tTRElr2tRhmAVESzvHy4ByXg.jpg
6275,4305,4305,tt0238546,Queen of the Damned,2002,"Drama,Fantasy,Horror",Michael Rymer,5.3,62260,0.1168740270562568,2002-02-10,/yDPuJL00RsVSheRplMM2L6nwEdq.jpg
6276,1297,1297,tt0272338,Punch-Drunk Love,2002,"Comedy,Drama,Romance",Paul Thomas Anderson,7.3,185256,0.4789918955846682,2002-10-11,/htYp4yqFu4rzBEIa6j9jP8miDm3.jpg
6277,3225,3225,tt0290095,The Tuxedo,2002,"Action,Comedy,Sci-Fi",Kevin Donovan,5.4,90955,0.173961586853881,2002-09-27,/2agrcNQRtgTsN5SbffC4H2BwYW2.jpg
6278,7669,7669,tt0265651,Ripley's Game,2002,"Crime,Drama,Mystery",Liliana Cavani,6.6,20038,0.046841557853589,2002-09-02,/1SoBJ38aCfvePgMAneeZYvmz9wB.jpg
6279,3031,3031,tt0289848,Analyze That,2002,"Comedy,Crime",,5.9,91153,0.1904829028320918,2002-12-06,/av1JZYL0F1OJyaKw40YKCimyv16.jpg
6280,1147,1147,tt0299977,Hero,2002,"Action,Adventure,Drama",Yimou Zhang,7.9,190594,0.53329724306107,2002-07-22,/1NBtOH3KPU9UUp1vzVHJ8qzdW88.jpg
6281,5671,5671,tt0279493,Undercover Brother,2002,"Action,Comedy",Malcolm D. Lee,5.9,37026,0.0773734266591448,2002-05-31,/vkPm29sqtEjoekOhXbqxTcgpJ4y.jpg
6282,5296,5296,tt0308379,Dark Water,2002,"Drama,Horror,Mystery",Hideo Nakata,6.7,36169,0.0858310305135644,2002-01-19,/u7FIePdOTjboDAjcaA9MabbzAuf.jpg
6283,8600,8600,tt0250468,Killing Me Softly,2002,"Drama,Mystery,Romance",Kaige Chen,5.4,20174,0.0385850261468879,2002-05-10,/pgfFJw7mqAmJdZizrJ6oOK0ejOZ.jpg
6284,5697,5697,tt0281322,Undisputed,2002,"Action,Crime,Drama",Walter Hill,6.1,35597,0.0769088391372807,2002-07-17,/xgnCABtbMDaDqn9bt3ZFJTnpA3e.jpg
6285,810,810,tt0120804,Resident Evil,2002,"Action,Horror,Sci-Fi",Paul W.S. Anderson,6.6,298904,0.6987288655888405,2002-03-15,/1UKNef590A0ZaMnxsscIcWuK1Em.jpg
6286,717,717,tt0289765,Red Dragon,2002,"Crime,Drama,Thriller",Brett Ratner,7.2,302287,0.7708768248811557,2002-10-02,/S8ozwficrsdBF1V8glQyCMzGg5.jpg
6287,3706,3706,tt0300140,Lilya 4-Ever,2002,"Crime,Drama",Lukas Moodysson,7.8,52376,0.1446971419930067,2002-08-23,/m1xeLa00P3her902OnwL2gIHsXm.jpg
6288,8069,8069,tt0302674,Gerry,2002,"Adventure,Drama,Mystery",Gus Van Sant,6.0,20221,0.0429721321016171,2002-09-20,/jzuPVECdfWuHoBIqQEFajbSwwpa.jpg
6289,3245,3245,tt0347618,The Cat Returns,2002,"Adventure,Animation,Comedy",Hiroyuki Morita,7.1,68640,0.1726110705613842,2002-07-19,/pqyY7IEWkCWNZ7EuRStQaJITEta.jpg
6290,2580,2580,tt0270288,Confessions of a Dangerous Mind,2002,"Biography,Comedy,Crime",George Clooney,7.0,93790,0.2325346083170524,2002-12-31,/nccluUFM3pRNI9nUyDEcDa6KviO.jpg
6291,699,699,tt0293662,The Transporter,2002,"Action,Crime,Thriller","Louis Leterrier,Corey Yuen",6.8,329878,0.7945025365975746,2002-10-02,/xmuCaJJjGbUns8pwMD7M0C0O1uP.jpg
6292,5675,5675,tt0303714,Barbershop,2002,"Comedy,Drama",Tim Story,6.3,34617,0.0772436878398577,2002-04-01,/up8cEgEsl2Dq5Djb9lMZYBK0s84.jpg
6293,2601,2601,tt0166813,Spirit: Stallion of the Cimarron,2002,"Adventure,Animation,Drama","None,None",7.2,90137,0.2298627607681201,2002-05-24,/cUgYrz4twiJ3QgVGpRfey984NIB.jpg
6294,5219,5219,tt0280760,Igby Goes Down,2002,"Comedy,Drama",Burr Steers,6.8,36564,0.0880634378411222,2002-09-13,/f53JBgzYESamcYT3LkUeeoSXPgi.jpg
6295,8651,8651,tt0180052,The Adventures of Pluto Nash,2002,"Action,Comedy,Sci-Fi",Ron Underwood,3.9,27712,0.0382794333178383,2002-08-16,/96vvhLWWDosS1zRrfQ6XEGAzByL.jpg
6296,1581,1581,tt0277434,We Were Soldiers,2002,"Action,Drama,History",Randall Wallace,7.2,155437,0.3963874762363323,2002-03-01,/d5uupBAORxnFNbkNQ2G0Bi2cpY8.jpg
6297,4048,4048,tt0251114,Hart's War,2002,"Drama,War",Gregory Hoblit,6.4,56574,0.1282418819519978,2002-02-15,/yRUhSU7vzs5ePa72LNPcKKCCMZ5.jpg
6298,1566,1566,tt0290673,Irreversible,2002,"Crime,Drama,Mystery",Gaspar Noé,7.3,154816,0.4002872204238242,2002-05-22,/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg
6299,2830,2830,tt0310775,Sympathy for Mr. Vengeance,2002,"Crime,Drama,Thriller",Park Chan-wook,7.5,77918,0.2069817633335273,2002-03-29,/uj42ubGbgVL65T10SvPVr0p9mJc.jpg
6300,1476,1476,tt0245844,The Count of Monte Cristo,2002,"Action,Adventure,Drama",Kevin Reynolds,7.7,154565,0.4215362288941008,2002-01-23,/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg
6301,5999,5999,tt0280491,Bloody Sunday,2002,"Drama,History,War",Paul Greengrass,7.6,26203,0.0705338567882063,2002-01-16,/oqdQMDJucR7R0ol0LFvzmqcDyEb.jpg
6302,528,528,tt0298130,The Ring,2002,"Horror,Mystery",Gore Verbinski,7.1,388946,0.9780941936271582,2002-10-18,/AeRpUynJKDpJveklBJipOYrVxCS.jpg
6303,4301,4301,tt0243585,Stuart Little 2,2002,"Adventure,Comedy,Family",Rob Minkoff,5.5,60224,0.1173181779691314,2002-07-19,/iloXmNMrOtZoKfbTkHoBLXtpYNz.jpg
6304,536,536,tt0286106,Signs,2002,"Drama,Mystery,Sci-Fi",M. Night Shyamalan,6.8,400711,0.9651019647947144,2002-08-02,/hyZkNEbNgnciUVTyu4NZTjlCh4L.jpg
6305,3272,3272,tt0303816,Cabin Fever,2002,Horror,Eli Roth,5.6,86089,0.1707531454987245,2003-08-15,/vaUkSL7PbeeKfdFKOh9TYR9M1ds.jpg
6306,4806,4806,tt0283003,Spun,2002,"Comedy,Crime,Drama",Jonas Åkerlund,6.7,41765,0.0991106469462528,2003-02-07,/jiwNobUsd29ooowQyTeh0cvPBFL.jpg
6307,5016,5016,tt0265662,The Rookie,2002,"Drama,Family,Sport",John Lee Hancock,6.9,38204,0.0933664722334062,2002-03-25,/aEmR4wVd9CMn5s6oBVEcVgVFwOE.jpg
6308,6556,6556,tt0283084,Tuck Everlasting,2002,"Drama,Family,Fantasy",Jay Russell,6.6,26073,0.0609491934283175,2002-10-11,/7gruGKQTfGWlsxdzocysET6eKT7.jpg
6309,5968,5968,tt0220506,Halloween: Resurrection,2002,"Horror,Thriller",Rick Rosenthal,3.9,51528,0.0711772026559459,2002-07-01,/1mlKwbNzJCGzqe4i0ZEJtUUL290.jpg
6310,5468,5468,tt0265298,Big Fat Liar,2002,"Adventure,Comedy,Family",Shawn Levy,5.5,41773,0.0813750705417197,2002-02-08,/3EjpQeyOpH8VIaWqIq6SpCQrCks.jpg
6311,1450,1450,tt0310793,Bowling for Columbine,2002,"Crime,Documentary,Drama",Michael Moore,8.0,150695,0.4269940785686955,2002-10-09,/5AlgeysilsfLdEwlTlYO7fqgsLn.jpg
6312,2981,2981,tt0253754,Star Trek: Nemesis,2002,"Action,Adventure,Sci-Fi",Stuart Baird,6.4,85876,0.1946636238291399,2002-12-13,/cldAwhvBmOv9jrd3bXWuqRHoXyq.jpg
6313,1220,1220,tt0246460,Die Another Day,2002,"Action,Adventure,Thriller",Lee Tamahori,6.1,234347,0.5063167043656578,2002-11-17,/bZmGqOhMhaLn8AoFMvFDct4tbrL.jpg
6314,6264,6264,tt0246677,Heaven,2002,"Crime,Drama,Romance",,6.9,26782,0.0654523311526302,2002-02-06,/xPdtOuGtcQt655uRrmIdBkSRmVx.jpg
6315,3744,3744,tt0250223,Asterix & Obelix: Mission Cleopatra,2002,"Adventure,Comedy,Family",,6.7,60271,0.1430264049346966,2002-01-30,/iTzZHVEnG7ShDsaP4WPDhEuRuP0.jpg
6316,6242,6242,tt0278823,Hollywood Ending,2002,"Comedy,Romance",Woody Allen,6.5,28626,0.065903282462257,2002-05-03,/4ZPn1JBE71jJMoXsjDaXmm2frou.jpg
6317,1234,1234,tt0295178,Austin Powers in Goldmember,2002,"Action,Adventure,Comedy",Jay Roach,6.2,228622,0.5020450988995159,2002-07-26,/n8V61f1v7idya4WJzGEJNoIp9iL.jpg
6318,5808,5808,tt0311519,The Man Without a Past,2002,"Comedy,Drama,Romance",Aki Kaurismäki,7.6,27721,0.0746200451866529,2002-03-01,/9tBepCujkyNg1qM52MsaJfDkIRw.jpg
6319,4483,4483,tt0279113,The Good Girl,2002,"Drama,Romance",Miguel Arteta,6.4,48735,0.1104724452386363,2002-01-12,/jpRumFobwgPzxj5YH33Wswnxdam.jpg
6320,4633,4633,tt0274309,24 Hour Party People,2002,"Biography,Comedy,Drama",Michael Winterbottom,7.3,40764,0.1053980741871432,2002-02-13,/8f50NQ1wz6hdxfCISCPV8XQ6DII.jpg
6321,5211,5211,tt0259288,Dragonfly,2002,"Drama,Fantasy,Mystery",Tom Shadyac,6.1,40829,0.0882127986385379,2002-02-22,/tafDYI10ZhorJ6nmsPqUfzQpRLn.jpg
6322,622,622,tt0298203,8 Mile,2002,"Drama,Music",Curtis Hanson,7.2,337541,0.8607797700437337,2002-11-08,/7BmQj8qE1FLuLTf7Xjf9sdIHzoa.jpg
6323,5766,5766,tt0351817,The Twilight Samurai,2002,"Drama,Romance",Yôji Yamada,8.1,26324,0.0755213811061771,2002-11-02,/bB2M8UF8wc9flfGWkcgkTTf8Mzr.jpg
6324,8472,8472,tt0273517,Darkness,2002,Horror,Jaume Balagueró,5.4,20707,0.0396044481225145,2002-10-11,/exr5xYRHbj200Y3SxMDGfcT6zla.jpg
6325,1028,1028,tt0275847,Lilo & Stitch,2002,"Adventure,Animation,Comedy","None,None",7.3,224267,0.579857469917772,2002-06-21,/m13Vbzv7R2GMAl3GXFrkmMEgCFQ.jpg
6326,1018,1018,tt0281358,A Walk to Remember,2002,"Drama,Romance",Adam Shankman,7.3,226575,0.5858249597427138,2002-01-25,/8lUYMvWdHA0Q0k5F76RQCeCBUkA.jpg
6327,1906,1906,tt0280590,Mr. Deeds,2002,"Comedy,Romance",,5.8,158105,0.3247929700671895,2002-06-28,/7gGk3pkpRsNlJ4PrJgEfgY9PG43.jpg
6328,5405,5405,tt0240510,The Four Feathers,2002,"Adventure,Drama,Romance",Shekhar Kapur,6.5,36043,0.0829788307757678,2002-09-08,/bfmpeRr9LTXzBC2dpC89FE5uavK.jpg
6329,3003,3003,tt0307479,Solaris,2002,"Drama,Mystery,Romance",Steven Soderbergh,6.2,87673,0.1925265283123114,2002-11-27,/drdrB1hEZmzFlK1xtW5HMxK3LUJ.jpg
6330,577,577,tt0238380,Equilibrium,2002,"Action,Drama,Sci-Fi",Kurt Wimmer,7.3,354809,0.917382624479102,2002-12-06,/eW3YrxOh3rd6PnRgMSftYoflvfe.jpg
6331,1029,1029,tt0187738,Blade II,2002,"Action,Horror,Sci-Fi",Guillermo del Toro,6.7,244262,0.5796471888994518,2002-03-22,/azzTa03g0Fb8HC7O3521qq0oc8Q.jpg
6332,5774,5774,tt0258068,The Quiet American,2002,"Drama,Romance,Thriller",Phillip Noyce,7.0,30403,0.0753785019369159,2002-11-22,/eaSU6IiBWq8mS1KZqHhRhhJ1NeN.jpg
6333,2948,2948,tt0265349,The Mothman Prophecies,2002,"Drama,Horror,Mystery",Mark Pellington,6.4,87122,0.1974880552801985,2002-01-25,/z2PiOTyjbCOnMHY2QJdq3I4jU44.jpg
6334,4681,4681,tt0281364,Wasabi,2001,"Action,Comedy,Crime",Gérard Krawczyk,6.6,44278,0.1035058637908582,2001-10-31,/uo3MBDwn3o32GJzFyClm7r1ierb.jpg
6335,119,119,tt0211915,Amélie,2001,"Comedy,Romance",Jean-Pierre Jeunet,8.3,817179,2.402305925283446,2001-04-25,/oTKduWL2tpIKEmkAqF4mFEAWAsv.jpg
6336,4442,4442,tt0255798,The Animal,2001,"Comedy,Sci-Fi",Luke Greenfield,4.8,65668,0.1116421134800057,2001-06-01,/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg
6337,2359,2359,tt0236493,The Mexican,2001,"Adventure,Comedy,Drama",Gore Verbinski,6.1,118547,0.2561258576061807,2001-03-01,/5GqF6rVjUW6CVTuj7w1A2JE49AF.jpg
6338,2434,2434,tt0277371,Not Another Teen Movie,2001,Comedy,Joel Gallen,5.8,120943,0.2484515744526491,2001-12-07,/9ZaGxvj1mqdKVLpSloq4mzS7SK6.jpg
6339,1178,1178,tt0183790,A Knight's Tale,2001,"Action,Adventure,Drama",Brian Helgeland,7.0,210263,0.5213074352123722,2001-05-11,/srb1XnrlDZHcdpjBKqUu4qAzxKU.jpg
6340,5705,5705,tt0238112,Captain Corelli's Mandolin,2001,"Drama,Music,Romance",John Madden,5.9,36735,0.0767653224308239,2001-04-18,/9YahF8HFypIKFTvOTiYzObA0hom.jpg
6341,4382,4382,tt0179626,15 Minutes,2001,"Action,Crime,Drama",John Herzfeld,6.1,52702,0.1138649223308977,2001-03-01,/1qGyTDp4K4J2RjGtT5hR81ilX9r.jpg
6342,968,968,tt0250494,Legally Blonde,2001,"Comedy,Romance",Robert Luketic,6.5,265908,0.6121780910002742,2001-07-13,/9ohlMrJHQqKhfUKh7Zr3JQqHNLZ.jpg
6343,458,458,tt0230600,The Others,2001,"Horror,Mystery,Thriller",Alejandro Amenábar,7.6,409227,1.1015669431693818,2001-08-02,/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg
6344,3979,3979,tt0218922,Original Sin,2001,"Crime,Drama,Mystery",Michael Cristofer,6.0,61740,0.131205154836746,2001-05-08,/xvTtsdvvVr1NYlVJxWZibzhaEt5.jpg
6345,1967,1967,tt0243133,The Man Who Wasn't There,2001,"Crime,Drama",Joel Coen,7.5,117790,0.3128979427482248,2001-10-26,/lrCgt8NNMyFsfmXyXiSSCRXNH4u.jpg
6346,8,8,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,"Adventure,Drama,Fantasy",Peter Jackson,8.9,2102836,6.628701043323954,2001-12-18,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg
6347,4660,4660,tt0248845,Hedwig and the Angry Inch,2001,"Comedy,Drama,Music",John Cameron Mitchell,7.7,38283,0.104407022616717,2001-07-20,/jafIFAW8sHQkzWPGoMDR4892dFI.jpg
6348,1293,1293,tt0133152,Planet of the Apes,2001,"Action,Adventure,Sci-Fi",,5.7,237810,0.4801069481396218,2001-07-25,/kB55VSuv4fR7ssDI5Z2TSgaaOnf.jpg
6349,1341,1341,tt0146316,Lara Croft: Tomb Raider,2001,"Action,Adventure,Fantasy",Simon West,5.8,224891,0.4619905495169685,2001-06-11,/7WyMvoqPYJe5g1ENsbLTv40pUrX.jpg
6350,7078,7078,tt0242998,Valentine,2001,"Horror,Mystery,Thriller",Jamie Blanks,4.9,30733,0.053337672269811,2001-02-02,/jMtWV4FixMGTgUjbr9NFVEANGYQ.jpg
6351,5210,5210,tt0240515,Freddy Got Fingered,2001,Comedy,,4.7,52992,0.0882147466688575,2001-04-20,/gVmSZgxiT7ynyRLsEgg8Xs8ZVWX.jpg
6352,3751,3751,tt0243655,Wet Hot American Summer,2001,"Comedy,Romance",David Wain,6.5,62042,0.1428341874702491,2001-07-27,/dVdHnfcLZFSscEUZqCzctwOVjC0.jpg
6353,6207,6207,tt0218817,Antitrust,2001,"Action,Crime,Drama",Peter Howitt,6.1,30840,0.0666311374271353,2001-01-11,/9PXyfcJe53A9qFkcj5dkTJwIWoS.jpg
6354,3561,3561,tt0275277,Cowboy Bebop: The Movie,2001,"Action,Animation,Crime","Shin'ichirô Watanabe,Tensai Okamura,Hiroyuki Okiura,Yoshiyuki Takei",7.8,55428,0.1531287839160756,2001-09-01,/34H5bsNc0EPILVr49TfOYXj50qV.jpg
6355,73,73,tt0198781,"Monsters, Inc.",2001,"Adventure,Animation,Comedy","None,David Silverman,None",8.1,1025320,2.941558367869077,2001-11-01,/qjlbN6aK1qgeg3SspFVovT2D1Me.jpg
6356,4189,4189,tt0264796,Life as a House,2001,Drama,Irwin Winkler,7.4,46370,0.1215351323301246,2001-10-25,/qNFlcei9vWh5NCRTVrs52qDvUmq.jpg
6357,72,72,tt0268978,A Beautiful Mind,2001,"Biography,Drama,Mystery",,8.2,1020336,2.963398692088193,2001-12-14,/rEIg5yJdNOt9fmX4P8gU9LeNoTQ.jpg
6358,5663,5663,tt0265087,Black Knight,2001,"Adventure,Comedy,Fantasy",Gil Junger,4.9,44643,0.0774787265526039,2001-11-21,/1Y5VDnKfAw3Xk5sSHEZz2Asn5SP.jpg
6359,4129,4129,tt0265029,America's Sweethearts,2001,"Comedy,Romance",Joe Roth,5.7,61775,0.1247155574674115,2001-07-17,/4TQOYs8rCWi44O1tNbIQiRqHQkA.jpg
6360,3581,3581,tt0296042,Ichi the Killer,2001,"Action,Crime,Drama",Takashi Miike,6.9,62063,0.1516753053665033,2001-12-22,/k8j4YLZlda98dqp9ErymKzjYowG.jpg
6361,5054,5054,tt0239948,Saving Silverman,2001,"Comedy,Crime,Romance",Dennis Dugan,5.9,44059,0.0920703236961935,2001-02-09,/w6eEJXYECpJnCNqDu4qDCLHvONe.jpg
6362,5799,5799,tt0242445,Exit Wounds,2001,"Action,Crime,Thriller",Andrzej Bartkowiak,5.6,37726,0.0748275989625257,2001-03-16,/tGIJhBejmredgUZRNdteZyiahag.jpg
6363,81,81,tt0245429,Spirited Away,2001,"Adventure,Animation,Family",,8.6,906963,2.762619315617421,2001-07-20,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg
6364,2140,2140,tt0247745,Super Troopers,2001,"Comedy,Crime,Mystery",Jay Chandrasekhar,7.0,115975,0.287538129860008,2001-02-15,/yJyxPItcLNVfYr7idOphQTmQ9hK.jpg
6365,1006,1006,tt0266915,Rush Hour 2,2001,"Action,Comedy,Crime",Brett Ratner,6.7,249353,0.5917284124982395,2001-08-03,/aBQf2vMiCINeVC9v6BGVYKXurTh.jpg
6366,107,107,tt0241527,Harry Potter and the Sorcerer's Stone,2001,"Adventure,Family,Fantasy",Chris Columbus,7.7,901944,2.459819962046136,2001-11-16,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg
6367,2294,2294,tt0159273,Behind Enemy Lines,2001,"Action,Drama,Thriller",John Moore,6.4,116423,0.2639075303584233,2001-11-30,/iheoJs7djIpoz93PpOZO56icfoe.jpg
6368,3978,3978,tt0260866,Don't Say a Word,2001,"Drama,Mystery,Thriller",Gary Fleder,6.3,58801,0.1312073862169303,2001-09-28,/mDawnZWQnePqQbiisEWZaY9e4UI.jpg
6369,5928,5928,tt0200027,Riding in Cars with Boys,2001,"Biography,Comedy,Drama",Penny Marshall,6.5,31128,0.0716634310237245,2001-10-19,/lz8FCZAzfr2gzju6YM4s7UCZugL.jpg
6370,103,103,tt0246578,Donnie Darko,2001,"Drama,Mystery,Sci-Fi",Richard Kelly,8.0,880529,2.494977729904874,2001-01-19,/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg
6371,5924,5924,tt0132245,Driven,2001,"Action,Drama,Sport",Renny Harlin,4.6,44061,0.0717869007272556,2001-04-27,/8tJ4Ya8yEyxCMihDumEyvwvUuLB.jpg
6372,1838,1838,tt0162346,Ghost World,2001,"Comedy,Drama",Terry Zwigoff,7.3,129625,0.3351541891499471,2001-07-20,/kY6qxvCv9JOnxoNA46NoddjfQSL.jpg
6373,5324,5324,tt0268397,Jimmy Neutron: Boy Genius,2001,"Action,Adventure,Animation",John A. Davis,6.1,39357,0.0850324797574502,2001-12-14,/pUwdquA6Bf3Gq8yT5iQL1Yq0jkl.jpg
6374,1429,1429,tt0266987,Spy Game,2001,"Action,Crime,Thriller",Tony Scott,7.1,172188,0.4330063376722556,2001-11-18,/6y8M1rxjKofQCRKKe6xeV91K2Fc.jpg
6375,1570,1570,tt0120681,From Hell,2001,"Crime,Horror,Mystery","Albert Hughes,Allen Hughes",6.7,168174,0.3990861711849423,2001-02-08,/t2WpWM8nBO4sULXr2bDfNEt4qgr.jpg
6376,4341,4341,tt0227984,Formula 51,2001,"Action,Comedy,Crime",Ronny Yu,6.3,51783,0.1155475600835241,2001-12-07,/tuUoGK2G7KHdcnAYCvsdX6jrTUO.jpg
6377,3519,3519,tt0248126,Kabhi Khushi Kabhie Gham...,2001,"Drama,Musical,Romance",,7.4,59441,0.1557940435806542,2001-12-14,/12BvYKueY0eruZuTYIextEZaCC.jpg
6378,3801,3801,tt0278488,How High,2001,"Comedy,Fantasy",Jesse Dylan,6.2,63567,0.1395906815693394,2001-12-21,/qWF784YqUZE8KhbBfuqhMSzmUPs.jpg
6379,658,658,tt0203009,Moulin Rouge!,2001,"Drama,Musical,Romance",Baz Luhrmann,7.6,306940,0.8262283708953956,2001-05-18,/2kjM5CUZRIU5yOANUowrbJcRL9L.jpg
6380,614,614,tt0265666,The Royal Tenenbaums,2001,"Comedy,Drama",Wes Anderson,7.6,322201,0.8673082926007278,2001-10-05,/syaECBy6irxSgeF0m5ltGPNTWXL.jpg
6381,1586,1586,tt0261392,Jay and Silent Bob Strike Back,2001,Comedy,,6.8,163787,0.3944767064239112,2001-08-22,/aEsAdMAhwKYFgnHHxMOknktQYKK.jpg
6382,5602,5602,tt0180734,Hardball,2001,"Comedy,Drama,Sport",,6.4,34745,0.0787599283844551,2001-09-14,/9RMcwwnK8a9WCt8dVlwmtNsFCg3.jpg
6383,4678,4678,tt0228333,Ghosts of Mars,2001,"Action,Horror,Sci-Fi",,4.9,59700,0.1036104198909225,2001-08-24,/i2zztssCIbahGES1fdfWFmDXian.jpg
6384,642,642,tt0212720,A.I. Artificial Intelligence,2001,"Adventure,Drama,Sci-Fi",Steven Spielberg,7.2,330891,0.8438212806430659,2001-06-29,/8MZSGX5JORoO72EfuAEcejH5yHn.jpg
6385,1840,1840,tt0227445,The Score,2001,"Crime,Drama,Thriller",Frank Oz,6.8,139078,0.3349657260712066,2001-07-13,/fsb4m9XW59mei8GKznvI3lLzcfp.jpg
6386,3710,3710,tt0293715,My Sassy Girl,2001,"Comedy,Drama,Romance",Jae-young Kwak,7.9,51692,0.1446383468960871,2001-07-27,/grFSgOnSt8saknfRUY05wLGVJ7T.jpg
6387,4606,4606,tt0247199,The Believer,2001,Drama,,7.1,42269,0.1062951244399642,2001-08-23,/6hw5RXCVgqKtY6xmHsEWRjJXljM.jpg
6388,1787,1787,tt0230011,Atlantis: The Lost Empire,2001,"Action,Adventure,Animation","Gary Trousdale,Kirk Wise",6.9,141016,0.3446279564565496,2001-06-02,/8fUEFPUTF7kBMuKPiSQHxPvd8EZ.jpg
6389,1453,1453,tt0277027,I Am Sam,2001,Drama,Jessie Nelson,7.6,158338,0.4262179832893566,2001-12-28,/3MUXRSyx9gnA2lLSSTGLN8cQQ42.jpg
6390,764,764,tt0163025,Jurassic Park III,2001,"Action,Adventure,Sci-Fi",Joe Johnston,5.9,352212,0.7360192662040386,2001-07-18,/oQXj4NUfS3r3gHXtDOzcJgj1lLc.jpg
6391,4956,4956,tt0291350,Millennium Actress,2001,"Animation,Drama,Fantasy","Satoshi Kon,Kô Matsuo",7.8,34411,0.0950659338842476,2002-09-14,/p44UXOFBCY5xbpCKEsWpi4filCD.jpg
6392,4693,4693,tt0252501,Hearts in Atlantis,2001,"Drama,Mystery",Scott Hicks,6.9,42144,0.1029954090096501,2001-09-28,/qPTEh8vutS5FSCDoR16MWVGHqTm.jpg
